,ES6,PT1,ES5,ES3,ES4,ES2,ITG,FRM,ITI,FRL,ITC,ITH,CH0,LI0,AT3,DE1,ES1,FRJ,FRI,FRK,FRC,FRG,FRB,FRH,FR1,FRF,DE2,DEC,LU0,DEB,DE7,DEG,DEA,DEE,NL2,DE4,FRD,FRE,BE3,BE1,BE2,NL4,NL3,IE0,IS0,DE3,DE9,NL1,DE5,DE6,DE8,DEF,DK0,NO0,CY0,EL3,TR6,EL4,TRC,TR3,TRB,EL6,TR5,TR7,MT0,ITF,AL0,MK0,XK0,ME0,RS2,BA0,HR0,RS1,TR4,TRA,EL5,TR2,TR9,TR8,TR1,BG4,BG3,RO3,SI0,HU2,AT2,HU3,HU1,AT1,SK0,CZ0,PL2,PL5,RO4,RO2,RO1,PL8,LT0,LV0,EE0,FI1,DED,PL7,PL9,PL4,PL6,SE2,SE1,FI2,SE3
2022-01-01 00:00:00,0.07441709129555713,0.1952825521898519,0.00046068423917923853,0.0,0.0605804571249004,0.09126266729006978,0.05717562139601934,0.017195489867120724,0.020214673506345784,0.001290886693218954,0.014559407916200596,0.006640131259281098,0.006047144571940105,0.0,0.17107015234792333,0.20856833710252193,0.5474865954690729,0.04897719319661458,0.29055537173622537,0.008203181578621033,0.01708955849541558,0.4252434084948103,0.14081883781615945,0.7769918112034812,0.11719667440126424,0.15801850911458334,0.3691289132602801,0.25484094238281246,0.2562398003472222,0.27512961222330734,0.3618693957858615,0.5076208664996069,0.4509601564991231,0.616199433297822,0.5366289205272295,0.7013388193511051,0.5013877082299933,0.30346036253791503,0.29891488308376735,0.34763416883680553,0.41263317501183716,0.4029891388048836,0.6349207383235941,0.9879384254390359,0.3790315808896665,0.7033580186631944,0.5834870538119613,0.6913131139208698,0.6203150679976852,0.579269775390625,0.688663948499033,0.7042873225816276,0.6603950032552084,0.19917077860200216,0.4007288853523663,0.2646097102089534,0.03406321759090245,0.4066075246277883,0.020478948529185154,0.014591755976228634,4.417306103312537e-06,0.032467376530519,0.0,0.002402952855947066,0.027888800726996524,0.0596663554544414,0.0,0.0025531366853632476,0.0,0.0,0.0239106697799813,0.010008218109292328,0.09211398209813296,0.0496928191991244,0.0,5.0368063495088075e-06,0.003570335138139488,0.04192333135190217,0.0,0.029811943170949765,0.09202681342230902,0.03264566068560164,0.2935844069196809,0.20641229669225145,0.06693941542343455,0.3547211999725877,0.1329965009944181,0.22038557880586038,0.3187996395682368,0.6772029416079812,0.21143275033628872,0.5660731372070312,0.6029584682888455,0.7404498276821403,0.15796477337224407,0.3021303691125839,0.0790451222467195,0.5960984346177843,0.3539768839151652,0.15843192961334449,0.08530070820390939,0.4063697877780327,0.6637047237273185,0.8034054147098842,0.6079013366370011,0.69133556863536,0.49145436886706984,0.4598069258488703,0.3182145476164641,0.4941994330512153,0.2665969433222434
2022-01-01 03:00:00,0.050227480990215415,0.19456099856711184,0.0020863037109375,0.0,0.05856058835454631,0.09174614115781003,0.05890907331194197,0.01670670677250267,0.020563325214020593,0.00276201171875,0.01719206075078067,0.005406212807368099,0.0,0.0,0.13948541520599628,0.1288997618558114,0.5137919742804914,0.015671566433376735,0.2948386423211349,0.021084726872519843,0.027292521794637044,0.4299344559718488,0.2764908598856209,0.7578525967937588,0.1887970996650196,0.06549926432291667,0.27830953891863686,0.15501315072866587,0.1686395724826389,0.23298680013020828,0.2925030229356554,0.4063768241450472,0.4028255976462851,0.5708349692604759,0.5306888649031433,0.689093053455421,0.5897724447906333,0.33198072349187824,0.30066114734468,0.40435275607638893,0.43986450441919195,0.45028710762488794,0.6827832825203253,0.9951923076923077,0.5204278722692419,0.7093354673032407,0.5240800473969558,0.6831573493466739,0.5197638617621528,0.5445348849826388,0.7048818977452532,0.6717215121680068,0.5512434844771241,0.19424932770184763,0.34980659842785494,0.09856495012555803,0.031858853761033236,0.2857760227601536,0.022272200906065086,0.006374915559339387,0.0,0.007693366830886532,0.0,0.0022499446393140594,0.17311429850260418,0.08521546483301855,0.000275587389353482,0.004342427049946581,0.0,0.0,0.05819259335770566,0.015943550769193675,0.09024917508040187,0.20826958353776667,0.009332295678688143,0.0002176513671875,0.0019918391458708033,0.028832018040458943,0.008574440104166667,0.024167133019118017,0.2167540391710069,0.04130504775319639,0.290568866129058,0.22004672451800072,0.026883081008709984,0.5696090146427266,0.14252759510152954,0.36011952951057563,0.6731089504076087,0.6272133666801154,0.34277959174883377,0.564785294325087,0.6375254062228732,0.7654898568086846,0.16601120030685462,0.32700341827354473,0.10473083471130497,0.5086926762898762,0.41546937347503754,0.26410882810318953,0.14378220008942016,0.4960460669605912,0.6190353068690146,0.7095034975201896,0.43266340777120416,0.6790044001703677,0.5762967838149473,0.39645201830779486,0.3241362666377315,0.7783139051649306,0.29812545261939066
2022-01-01 06:00:00,0.05484817386367946,0.24446041997939505,0.0014278213676364943,0.0,0.048072894720174786,0.06437589652583284,0.06343465518043155,0.020166044838408118,0.01628777238984674,0.0,0.007621200982534024,0.001366582181385395,0.0,0.0,0.11933185544788327,0.0895821683114035,0.46007311809949636,0.00575209214952257,0.2773031284265351,0.028806429191468252,0.10928662236531575,0.39452295563582734,0.31902153277760753,0.6750685701288729,0.3022645009793447,0.10517896339699075,0.17876059710518102,0.08304022921048676,0.1253220920138889,0.13352179667154948,0.22146923489040798,0.39261213783248167,0.32723825384646044,0.5162686258951822,0.41016451508817614,0.5962742063825419,0.6435494694785466,0.402769840557152,0.33176416500031003,0.47000748697916667,0.49420473164259787,0.42670964766745073,0.6781840648289296,0.9903846153846154,0.7861155800996004,0.609973072193287,0.5099380017510775,0.5879733486956323,0.5395901511863427,0.49277385796440976,0.6381830086366034,0.6352117122776559,0.3904888154871323,0.18725516433735132,0.2489122500321502,0.019673685709635413,0.029412359726887008,0.1251260127314815,0.03058830474913708,0.0009358975750089031,0.0,0.014580585601191924,1.8474622527356903e-05,0.003396371854405825,0.14505870225694445,0.10139326061579479,0.0035480070636492575,0.0036110322349091877,0.002856783234126984,0.0,0.11096622157952724,0.03849565067997685,0.0944710691135872,0.4002223763335346,0.009448219391923437,0.0003899941379784892,0.004316833447304657,0.04204444302913648,0.007493482801649305,0.02002323445556803,0.26732168782552085,0.03996653042453595,0.28885843355247737,0.17374814367461622,0.003648148761181733,0.5033716739766082,0.09649836381142315,0.3806893288804071,0.7156733233318235,0.5701169895894463,0.38027877711845315,0.5078765326605903,0.6463229668511284,0.6935381114871003,0.21564668867915937,0.36014071293329625,0.09732154002641445,0.5052575736151801,0.4733400200004692,0.3820024671698335,0.42396946951216313,0.5540215819188076,0.5237760777627267,0.6143211772790116,0.5138939176063578,0.6149725355065387,0.5767864357821912,0.22654202717705818,0.24026626183242394,0.8334434678819445,0.2816474207373274
2022-01-01 09:00:00,0.0729547935411768,0.25723552044773595,0.0031578418249371405,0.0,0.054897351588483925,0.05249744017019212,0.05777727612692213,0.023103031517094016,0.015626197130926722,0.0018209143944035947,0.006302011056056582,0.0005808463746396752,0.0,0.0,0.08940905135717149,0.05699731559530336,0.40703406770564304,0.0052348768446180555,0.23388379602264944,0.035458963913690474,0.12647993977864583,0.3621732138356855,0.3715485377093546,0.6504504373664529,0.4253528158943198,0.12436634403935183,0.1330903719593672,0.05033430598332332,0.08619383680555556,0.12188224436442055,0.14449101426866318,0.2877893337673611,0.30993693635901626,0.4271152251272491,0.472350862915753,0.5464562664510529,0.7015501534598213,0.5994003544560185,0.3757991943359375,0.5398333333333334,0.5602666434856376,0.4274805230034722,0.7231297438706809,0.9622291870117188,0.9234375029669867,0.5359654947916667,0.4098458980165679,0.6338987373218202,0.3938123824508102,0.34620819091796873,0.5537588955091859,0.461825356169286,0.2277654012842116,0.19758702228108124,0.12366942857028035,0.0024826330760168653,0.010457337883526416,0.08973215882786195,0.02752844069742357,0.0023641762931801997,0.006536081895471258,0.011989601417824075,0.0,0.0018391788681618479,0.3489793429904514,0.11047005521334137,0.007263421239241001,0.001984103732638889,0.012532989986359126,0.008235494766432493,0.16437569611378208,0.0467071800164655,0.0728406960928013,0.3843242855839875,0.008210872076695262,0.0014992510374322494,0.0008758356595973221,0.01810081568916063,0.0,0.018965003099270208,0.21970679524739584,0.02607856714044652,0.23335874309682814,0.10208114891721491,0.0,0.3345602516218933,0.03801866731496133,0.2204035853676315,0.4512512549064009,0.4657811705301252,0.3020838945047445,0.46260065077039925,0.5466172268337673,0.6380623552189317,0.1920872663306745,0.30589641899651804,0.07676056910893832,0.5046980095757378,0.5529092972855668,0.4994940075813093,0.5840087070286354,0.5780533850418585,0.5003967619865172,0.5497701272000087,0.5233179290343514,0.596797161931577,0.5364817622540945,0.09372074538766857,0.1284752072934751,0.5870493543836806,0.24180489066687624
2022-01-01 12:00:00,0.032355543118078735,0.11556558147650116,0.01712342781856142,0.0,0.013198358235496638,0.040697153727213546,0.07668248775421627,0.01119397702991453,0.0161836657761614,0.0,0.00023142510399189038,0.0,8.117772662450396e-05,0.0,0.03318466473440839,0.0,0.382672233140173,0.0,0.057354525382058666,0.012186378813244044,0.08078295432196722,0.1299783794079488,0.18564870398029004,0.6307266932647793,0.2667807408520299,0.06217895941840278,0.04330263684066792,0.0,0.019487337239583333,0.03459722544352214,0.09191049914889865,0.22693164983785377,0.29964017688984773,0.2758240476666075,0.5061066180669773,0.40903882215128434,0.5577796792328042,0.4904577939166268,0.32268988037109375,0.4489012586805555,0.5218765462239584,0.3977935060343862,0.8058675050813009,0.9631160054003072,0.9428623563978408,0.4091460051359954,0.3260037361934267,0.7044359580592106,0.25061281105324074,0.15083879937065972,0.3871878715332718,0.29792997780366715,0.18177584108838848,0.2454189960026272,0.04882215510866769,0.0,0.004761019666123118,0.08025629854041719,0.030676153961723372,0.0038772708555911677,0.01495364084317439,0.019222648794113468,0.000119575968013468,0.01968347735415781,0.40720594618055556,0.12513135928199406,0.00803803168402778,0.03736686990852029,0.014786806330605156,0.005516846333979327,0.16841243990384616,0.021944689876818784,0.07946709704789959,0.2664351262140197,0.018091119618420286,0.006595413993690718,0.003682091826538769,0.01938142266757246,0.0,0.0488251165312604,0.2381102105034722,0.11096979197089174,0.28641342144363496,0.122937493718019,0.0,0.28057572128563596,0.016900120731144514,0.2374377874191582,0.54817935962032,0.35925314288072185,0.22856040917057624,0.3585240950520834,0.536275094265408,0.5638683372320131,0.20176774752482762,0.30238746229688473,0.06547128010901287,0.6178634148491754,0.5864466961101726,0.5454163035228224,0.5757380073680137,0.5872084096536324,0.33975621967930947,0.6279781802745348,0.5885930931642732,0.4320498814790145,0.39415892892860505,0.053539398439072565,0.036474242033781835,0.36703004014756946,0.20292222522369757
2022-01-01 15:00:00,0.02135094148209952,0.13956222102779367,0.020322703043619793,0.0,0.022169017174291508,0.03751037693623477,0.10301292046440973,0.0208619374332265,0.011962051754070882,0.00021465290543300658,0.0,0.0,0.0,0.0,0.016715908996060364,0.012741120705409356,0.48995560751670647,0.0,0.053250321237664475,0.0036753664434523805,0.08188035837809245,0.19182237034003513,0.13888524433210783,0.7093642793747775,0.2617300180288461,0.11283757161458335,0.012197892283083645,0.0,0.05142001410590278,0.05128183085123698,0.11000698513454862,0.17416874979526994,0.34632783539441164,0.18356593461470172,0.580468901338633,0.22714046165621266,0.503270343760334,0.4174977219777698,0.4091920621357267,0.5466136067708334,0.5219924008147885,0.45676856343806,0.7624907822027439,0.9422808060605301,0.9456308138812032,0.24923743127893516,0.424468686018319,0.8167234472085161,0.4970388997395834,0.31401271565755207,0.21201302564060304,0.43491187998751213,0.4200996026731005,0.28408599677923047,0.02197767771026234,0.0,0.00852230438834534,0.11209501139322918,0.05264849705040886,0.005485830105947294,0.004466053573418004,0.03206954232278468,0.0026415979456018523,0.006489814325795422,0.5899153374565971,0.17405318435091385,0.022417574457159625,0.08182589100894765,0.07098886021205357,0.04201867833494832,0.24219322603665866,0.03877834356398809,0.07541841937993321,0.37657798740061393,0.0226574786815768,0.0006013530948297764,0.049653036555130904,0.02056652230525362,0.0019466590711805553,0.05091455922789837,0.2136671902126736,0.14161021440769403,0.364231235954009,0.2066049796121162,0.0,0.40526400539108187,0.009532924303357946,0.3608395207140585,0.6759951171875,0.26770311353799886,0.26535567478894984,0.24078140719943575,0.45281283908420134,0.4297132071561591,0.2389184352160426,0.33953860835576627,0.0892596559531037,0.5480723083496094,0.4498759580869933,0.4043069675089859,0.5074465260129059,0.5364773480509228,0.1811677748157132,0.4876517999199,0.4563414803086232,0.22750459471992823,0.21155108863187125,0.19780653329747885,0.023308524802879052,0.10860769042968751,0.20315477373310922
2022-01-01 18:00:00,0.021353988203030187,0.2018868005562827,0.03219058525699308,0.0,0.05994734019345032,0.043896966130478575,0.11233414035373264,0.018340567825186966,0.00888906960907567,0.0008669810176674836,0.0016124499702880315,0.0,0.0,0.0,0.001410060784755609,0.03871215620431286,0.5217327880859375,0.01399817911783854,0.11936538856907895,0.018176271081349206,0.13428889507717556,0.39695716309177126,0.31019237430215146,0.6352657467225338,0.3491484583667201,0.24676848180700234,0.07550919062963288,0.0749782949594351,0.2228793891059028,0.13125566813151043,0.19778749465942383,0.2507164969454272,0.47940211704799107,0.2657663241299716,0.6518461428636696,0.26993954821441907,0.588401847718254,0.4868075180346025,0.5124682801261781,0.5882476128472222,0.54975462264244,0.5027585020441309,0.7644773935044038,0.7207606154221755,0.9417919628002025,0.254427173755787,0.5303878986227101,0.8580495191429094,0.6096741536458333,0.5222322862413195,0.3134207864967915,0.6453155638934576,0.697195889182496,0.32353810970686486,0.018422987196180556,0.0,0.015298060970761944,0.17055019514809555,0.04656226645324828,0.016397201633725073,0.0029368402545677363,0.05950263906656107,0.002466654500736532,0.0024508498142095376,0.7138927951388889,0.177670167804201,0.030811818392996872,0.06810120526175213,0.09264536365327382,0.05013355880067022,0.1889581290481437,0.01667088272121638,0.05097902866124962,0.3136905185373893,0.025479008465365313,0.000631568639905149,0.10187066713816448,0.03292456738753019,0.00788722439236111,0.07847722166344395,0.18117327202690975,0.1477685232509086,0.3571096815487602,0.2588984483506944,0.0011294653366290019,0.34444699150219305,0.0010977317928094232,0.3647771457869487,0.5947344693538648,0.18837095849838617,0.18446305504201121,0.15871089436848956,0.28420669691297745,0.2777520411291788,0.22930100452390492,0.3750120070858693,0.07885032631965747,0.3657639977349176,0.2393724973019895,0.24304252122701178,0.39215516395007116,0.43167481970324945,0.19817189616541708,0.18486142996455843,0.1840784131228088,0.14070224480007007,0.04581477797175028,0.40281755540144426,0.11838667063233715,0.0,0.22240095203497967
2022-01-01 21:00:00,0.01313160038920282,0.22233773883599883,0.024238552225047148,0.0,0.10623318813011018,0.06951886619711822,0.07876661357576885,0.012389100686097757,0.00793994851532567,0.0,0.0016249572162215697,0.0,0.0,0.0,0.0,0.08957967493603802,0.5037532694162415,0.11457930162217883,0.2593926375539679,0.03998448149181548,0.16892439524332684,0.3790331914575866,0.36962092141544123,0.7146793188546118,0.37303111923522075,0.27149536892361115,0.07732335298040535,0.1815013192983774,0.2781156141493056,0.25804720865885417,0.2716557227240668,0.2680241120856263,0.5376522160744182,0.2997703459768584,0.636574432908443,0.3218522281259334,0.6430415284494876,0.4593053934187421,0.5304004826621403,0.6079778645833334,0.5864765698982007,0.5683101758512545,0.7550944063346884,0.6069241481683193,0.9482661180849429,0.2772598650896991,0.5641774304620151,0.8460442508452121,0.6514440827546296,0.554662353515625,0.5184621358836585,0.7200938566033138,0.7988534052032271,0.3357556388595582,0.046931154353137855,0.0019074416387648808,0.017426640432324114,0.22974131430680503,0.022543901813414285,0.022886170094373215,0.003776709825739007,0.08749144397361315,0.004505951934711701,0.009210100446428572,0.18808585611979167,0.16114664594303268,0.03307666474105047,0.05517872888287927,0.01903943839905754,0.05471139045340762,0.15073906375200322,0.020923807887593696,0.03822018905111567,0.2932234173711755,0.0430685604319853,0.002682459554698086,0.12880352202612907,0.059494769021739134,0.017246754014756942,0.10676679323644378,0.17841136067708335,0.1254672970717322,0.3009644466678383,0.2006641236065424,0.0,0.23849086028874267,0.0,0.24903265851953454,0.4324978416553442,0.07259010890429382,0.10265488620851888,0.07598209838867188,0.12982481553819442,0.1728356763263081,0.16302943137049583,0.3573109287828691,0.10061247427120613,0.16061830139160158,0.08714326479800111,0.16442463770131038,0.2727084447817311,0.3069570461486219,0.2536704391971711,0.030058710676900458,0.022345647027963184,0.19640290069580077,0.061181180839078975,0.6728763364831799,0.46026077125186016,0.05900767686631945,0.29577456042310285
2022-01-02 00:00:00,0.006954406145706918,0.11039645066186396,0.01664204511971309,0.0,0.11160324333512332,0.10303383842804147,0.06673362978980656,0.003135068192441239,0.001106408270474138,0.0,8.15761034209545e-05,0.0,0.005137970455109127,0.0,0.0,0.16238834920961256,0.3939505799348689,0.04035594346788195,0.3900182939495957,0.1014601525297619,0.25275588523017034,0.5942836126512097,0.5371909823282612,0.8450964612824965,0.4185062614071403,0.3324948491753473,0.12564220810412766,0.26351251220703126,0.2583090223524306,0.2976697682698568,0.30936625586615674,0.3455212683847615,0.5266868578852439,0.39630310428503784,0.617161892361111,0.4546084789426523,0.5873033298714451,0.5586493672922653,0.49930209980313744,0.5826040581597222,0.6185431882299558,0.6257411164314518,0.8070407033367208,0.700954823029347,0.9560961690832067,0.4164716163917824,0.5474287281957166,0.7694367461622807,0.5399631799768518,0.49457088216145834,0.6715260911128692,0.6592615274351243,0.7374732843137256,0.32060304594317496,0.060153848781507195,0.05968459647042411,0.01721210496373637,0.3331674212831439,0.016230253020216964,0.03381055772569444,0.0026909958674520944,0.061553749486019736,0.019008434606481484,0.014802680398331209,0.0,0.15693086706587683,0.02365952660406886,0.03913106011284722,0.01053738994295635,0.02050588271661014,0.12328574343950321,0.01498770965091766,0.029492837504031953,0.21459873109777577,0.04244260392959267,0.005915807873899052,0.09036263625818096,0.06199062570765399,0.01813423068576389,0.11973470896748169,0.05809428982204862,0.10598216125551661,0.27678552021424463,0.18194575880619518,0.0020710541173787666,0.1263285578855994,0.0027268141949059422,0.09432639282330099,0.2816474255548007,0.0118070364461072,0.02068230636894349,0.0938452789984809,0.048273491753472224,0.10517122242062589,0.14472576159734363,0.35515243473124414,0.06488766485733001,0.01306973402235243,0.04654066033807244,0.12264809098661712,0.1778057590060764,0.1676544536853381,0.36104490809286793,0.028915013688333917,0.009540707749713455,0.32586816190636675,0.24679850603586223,0.6745447768059329,0.6473650160693618,0.6550645399305555,0.3455507246757994
2022-01-02 03:00:00,0.004610446818823954,0.04949665265308001,0.01661492937460713,0.0,0.08772532102326859,0.0938223264682218,0.06326459089006695,0.006883135934161325,0.0,0.0,0.0,0.0,0.006907341124519469,0.0,0.00018384362897302348,0.19182407283671418,0.2957269773877357,0.1411061740451389,0.4515812709875274,0.1744769983878968,0.3122831965552436,0.5977398470168758,0.676597556785301,0.771938023059117,0.5826637481080841,0.3433973958333333,0.12810838487413195,0.26157597937950716,0.23455585937499995,0.22160406850179035,0.27066009097629123,0.4114374262971698,0.4561334838867187,0.4907601327607125,0.6965036464044224,0.5216775628640233,0.7601546960255456,0.5356491303230763,0.49729740590897814,0.6068978949652778,0.6574482619160353,0.6705593918010753,0.8999338319359756,0.7412023477146769,0.933045107099745,0.5066619466145833,0.5699217230435075,0.7758450463724416,0.5428110532407407,0.5988674587673611,0.6867241382625703,0.7085956878959552,0.6558632605060253,0.3221677189656956,0.05231703116962449,0.17234725419301836,0.012400953187873183,0.4401266950099958,0.008391021307168393,0.058078506443643166,0.0040175406988079325,0.045614747997380606,0.04575712298768939,0.039528163780160504,0.0,0.13053580192593864,0.021608839342478484,0.01377607421875,0.010880017671130953,0.01304077842377261,0.07470665669237447,0.0006858990919863315,0.007527891324662264,0.08340171039968297,0.051183646635737635,0.006661571140857894,0.05062251624481665,0.09369604657306764,0.030520987684461806,0.17773014615300647,0.03908894585503472,0.07815589152144989,0.23604016487730062,0.0974757903874269,0.009227860445356638,0.039966073590551904,0.003924885037579114,0.016812056446803433,0.01799428923233696,0.020408343343481024,0.002113738055953138,0.14352113593207466,0.10568885633680555,0.2785929728663245,0.10679025114425506,0.3494379687743836,0.04956742275370654,0.014633056301540798,0.10710943658502253,0.21718524166513994,0.31920165165871817,0.1388886428039469,0.4897771685200353,0.19134102330582867,0.17518544100171923,0.49761709528384,0.468762151143637,0.5868395479113199,0.5147971259223091,0.9778937337239583,0.3495828494098955
